,Division,Time,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,Referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_coef,draw_coef,away_coef,away_shots_on_target
33979,6,,18,418,0,0,0,0,-1,11,4,4,1,16,13,3,3,2,2,0,0,2.722978548,3.215325223,3.014367396,-0.212501232
33980,2,,212,214,1,1,0,1,-1,19,7,6,3,15,13,10,3,3,0,0,0,1.684013188,4.40666924,5.283969524,0.059367517
33981,7,,436,252,0,2,0,1,67,12,8,1,5,13,9,7,4,3,1,0,0,2.27425972,3.466982596,3.547845164,-0.222523963
33982,0,,137,399,0,4,0,1,-1,10,12,1,6,15,24,4,3,3,0,0,0,2.061681323,3.469658813,4.223932467,-1.623682835
33983,9,,404,337,1,0,0,0,102,17,13,5,4,8,12,7,2,1,2,0,0,2.533330449,3.506129342,3.029863218,0.178889931
33984,9,,410,389,3,2,2,1,31,14,16,10,6,7,14,3,7,0,2,0,0,2.632688185,3.452871812,2.936459899,-0.070762225
33985,13,,484,136,0,3,0,2,-1,9,13,0,5,7,15,3,5,0,0,0,0,4.278235748,4.157153604,1.86668305,0.022798751
33986,0,,213,138,1,2,0,0,-1,16,18,7,6,11,16,2,6,2,3,0,0,2.099891856,3.449822334,4.099788861,-0.206965925
33987,0,,176,232,2,0,1,0,-1,20,10,8,1,10,18,10,4,3,3,0,0,2.067908705,3.407125772,4.29337236,0.428426074
33988,9,,416,360,1,1,1,0,26,16,10,3,4,10,14,16,5,1,2,0,0,2.064416232,3.67344653,3.94667809,-0.202226337
33989,18,,255,79,2,4,1,1,-1,11,12,7,8,,,1,9,0,1,0,0,2.226459891,3.238487114,3.967146715,0.759201413
33990,16,,35,190,1,2,0,2,-1,14,9,9,4,,,3,4,1,3,0,0,1.819973088,3.578941492,5.52092395,2.460810121
33991,17,,285,27,1,2,0,0,-1,10,4,8,3,,,9,2,2,4,0,0,2.078428849,3.661993686,3.909425692,1.89920174
33992,6,,332,407,1,1,0,0,-1,11,7,4,3,9,16,3,2,3,6,0,0,1.874418211,3.551529242,5.129986683,1.141355364
33993,15,,231,91,3,0,2,0,-1,17,5,7,2,13,11,4,1,1,0,0,0,1.175634454,8.401732436,24.76940178,8.172271313
33994,8,,205,419,0,5,0,3,-1,8,13,3,10,18,20,5,3,3,2,0,0,5.232687907,3.815299346,1.796006053,-2.110214739
33995,15,,465,309,1,3,0,2,-1,12,22,4,12,7,9,3,6,2,2,0,1,8.496473512,5.101901352,1.436165144,1.007202046
33996,3,,433,46,3,4,1,1,87,7,15,4,6,15,9,3,4,3,0,0,0,3.531948449,4.107151482,2.068712663,-0.620322244
33997,3,,374,175,3,1,1,1,139,23,7,13,2,10,17,13,3,0,3,0,1,1.54558898,4.778193384,6.505616362,1.252100878
33998,3,,29,144,2,3,1,3,134,17,12,9,6,13,14,7,5,2,3,0,0,2.167081628,3.749555188,3.547966199,-0.545907409
33999,3,,20,371,1,0,0,0,151,10,9,7,2,17,12,2,6,2,2,0,0,1.808463655,4.196042076,4.571958679,0.230959225
34000,3,,17,9,1,2,1,2,146,8,9,2,4,11,8,8,0,1,1,0,0,2.154186893,3.937653251,3.426660081,0.116195816
34001,10,,73,476,0,2,0,0,13,6,19,2,7,6,14,8,5,1,3,0,0,2.011617246,3.651085301,4.184163871,0.191031846
34002,10,,83,479,0,1,0,0,3,20,8,0,1,11,11,5,5,1,0,0,1,2.642030177,3.202460821,3.132406991,0.455033216
34003,10,,254,80,2,0,1,0,4,14,5,4,2,8,10,6,2,1,0,0,0,1.755175518,3.861386139,5.516265912,1.224348409
34004,10,,264,127,1,0,0,0,5,23,4,13,1,12,13,4,2,1,3,0,0,1.398227934,5.331372699,9.324872626,2.663862515
34005,8,,58,56,5,0,3,0,-1,20,7,14,4,22,11,6,2,0,1,0,0,1.261140607,6.96149615,13.62031855,2.637783102
34006,10,,432,33,1,0,0,0,9,11,18,4,6,6,11,2,9,0,0,0,0,4.752420531,3.811837301,1.861364708,0.385055466
34007,10,,415,480,3,2,2,1,10,14,16,5,8,18,10,7,2,1,1,0,1,1.746735447,3.952612783,5.419870558,-0.722961177
34008,2,,451,457,1,2,0,2,-1,11,9,4,5,7,5,3,6,2,2,0,0,1.81163053,4.025845623,4.770627063,1.46107501
34009,13,,277,209,0,1,0,0,-1,14,6,6,2,18,14,13,1,3,5,0,0,2.074159257,3.486562942,4.148318515,-0.353117404
34010,11,,430,201,3,1,2,0,149,16,10,6,3,10,8,5,5,3,2,0,1,2.330062019,3.505223732,3.383655279,0.898797869
34011,13,,216,435,2,0,0,0,-1,10,9,3,2,18,12,5,1,2,1,0,0,2.115178613,3.60587592,3.847610619,-0.499970698
34012,4,,141,76,1,0,0,0,114,12,7,3,1,7,15,7,5,0,3,0,0,1.291050751,6.516248278,12.19890473,4.285476264
34013,19,,423,22,3,0,2,0,-1,13,16,5,1,11,12,3,11,2,2,0,0,1.578318656,4.031247012,7.791063427,2.14015435
34014,19,,450,308,0,1,0,0,-1,8,11,1,4,7,8,2,10,1,0,0,1,2.70292381,3.233497743,3.023270335,0.821139173
34015,10,,437,281,0,4,0,1,15,6,17,1,8,12,11,3,5,1,1,0,0,11.71470765,5.198950191,1.365577911,1.322092275
34016,19,,385,133,2,2,1,0,-1,14,12,7,4,9,13,7,0,2,4,0,0,1.637346741,4.083259773,6.478637413,1.322871313
34017,15,,248,420,0,0,0,0,-1,23,9,13,2,20,4,9,5,2,2,0,0,1.322420809,5.804518818,12.26520063,3.155742491
34018,5,,26,13,2,2,1,1,-1,7,10,3,4,15,10,3,4,3,2,0,0,2.069954659,3.449924432,4.218764734,0.022434286
34019,5,,168,447,2,2,1,1,-1,8,5,3,3,17,28,4,9,2,4,0,0,1.867769195,3.694934711,4.902894136,-0.970428218
34020,5,,237,196,1,0,1,0,-1,6,8,2,4,15,19,3,5,3,1,0,0,2.070491665,3.562463599,4.059787578,-0.77075755
34021,10,,220,310,1,0,0,0,17,7,13,3,5,13,10,7,3,3,4,0,0,2.505560247,3.304145186,3.244251316,-0.087253766
34022,15,,453,110,1,2,1,1,-1,18,10,5,3,11,10,5,4,2,2,0,0,2.167856321,3.389738974,3.941556946,0.46674234
34023,15,,402,187,0,0,0,0,-1,14,12,3,4,16,28,2,5,2,3,0,0,2.258066742,3.426370839,3.63254215,-1.528090286
34024,15,,398,57,2,1,1,1,-1,16,18,6,7,10,10,6,7,1,2,0,0,1.691519152,3.96355967,6.005393439,0.613493876
34025,0,,219,200,3,1,2,1,-1,18,13,8,5,15,14,4,3,3,2,0,0,2.186419122,3.379011371,3.895801345,-0.592552249
34026,15,,126,289,0,3,0,3,-1,6,19,2,10,9,14,2,9,1,3,1,0,6.10543594,4.245501813,1.637550699,0.036024619
34027,8,,405,106,1,1,0,0,-1,19,5,9,2,16,16,8,1,1,4,0,1,2.745791897,3.23862634,2.967064504,-0.443303183
34028,8,,365,298,3,0,2,0,-1,27,6,11,2,12,9,13,3,0,2,0,0,1.178210355,8.14762415,25.96056714,8.678616692
34029,8,,283,67,1,0,0,0,-1,10,9,2,1,20,10,2,6,0,1,0,0,2.290972627,3.245544554,3.768047083,-0.466394782
34030,8,,45,417,0,2,0,0,-1,9,18,4,9,14,10,4,8,1,0,1,0,3.263359437,3.324167377,2.482990876,-1.166685903
34031,15,,69,442,1,1,1,1,-1,13,9,3,3,18,10,0,8,2,1,0,0,3.299823403,3.430211562,2.407166009,-0.501078086
34032,12,,38,189,0,0,0,0,-1,12,8,2,2,16,15,7,6,1,3,0,1,1.543976972,4.409921156,7.376778868,1.14820104
34033,0,,223,382,2,4,0,1,-1,19,19,8,11,16,20,6,5,3,2,0,0,1.743944219,3.856608074,5.640413875,-1.586852028
34034,6,,336,461,2,3,1,2,-1,9,10,3,4,19,12,5,2,2,6,0,0,2.474770842,3.255743607,3.347026138,-0.589544893
34035,6,,198,16,0,0,0,0,-1,21,2,4,2,18,15,6,2,2,3,0,0,1.854381394,3.658096629,5.06661583,-0.172128992
34036,15,,224,170,3,0,2,0,-1,16,15,6,3,7,13,9,7,0,1,0,0,1.592222571,4.398514851,6.468404193,1.414427812
34037,0,,323,455,2,2,0,0,-1,18,11,6,4,17,19,6,5,1,1,0,1,2.458318131,3.565577124,3.098293512,-1.253916474
34038,15,,37,392,0,1,0,1,-1,14,6,6,1,14,16,4,1,1,2,0,0,3.22258278,3.585123343,2.3766548,-0.303559491
34039,12,,48,61,2,0,2,0,-1,15,3,2,0,16,15,8,0,2,1,0,0,1.229085489,7.555853417,15.6154304,4.587364416
34040,17,,23,427,2,3,1,1,-1,18,9,8,6,,,9,2,0,2,0,0,1.333042182,5.800259877,11.43770544,4.09205876
34041,17,,241,113,1,2,0,1,-1,18,11,9,8,,,11,4,3,1,0,0,4.496610104,3.917047024,1.878583777,0.190036872
34042,13,,274,164,1,0,0,0,-1,22,13,8,2,12,11,5,3,3,2,0,0,2.041043145,3.547527372,4.198717328,0.582295327
34043,17,,301,188,3,2,0,2,-1,16,9,9,7,,,7,1,3,3,0,1,4.440495568,3.775931605,1.923207831,1.155138929
34044,16,,238,346,0,1,0,0,-1,4,10,1,4,,,7,9,4,2,0,0,4.157565594,3.113103993,2.230888855,1.273938843
34045,2,,456,483,2,0,2,0,-1,9,4,5,1,12,13,3,4,0,2,0,0,1.571753234,4.354857688,6.937738799,1.523039415
34046,2,,421,494,1,1,1,1,-1,7,12,4,4,0,5,1,9,4,3,0,0,2.641474082,3.561987778,2.851591339,2.237520645
34047,2,,305,339,1,4,1,1,-1,9,26,4,9,20,13,6,8,3,1,0,0,9.604737473,5.772952734,1.364883746,-0.236525092
34048,2,,160,169,0,1,0,1,-1,7,11,4,3,19,14,3,6,1,2,0,0,7.561372576,5.04091505,1.471947195,0.183972507
34049,16,,1,345,2,0,1,0,-1,11,10,5,4,,,2,4,2,6,1,1,1.356000966,4.985297669,13.8990099,6.456915176
34050,12,,242,378,0,3,0,2,-1,12,16,6,8,16,12,4,4,5,1,0,1,10.93858954,5.757675768,1.342463262,1.120416121
34051,13,,178,146,0,0,0,0,-1,7,15,1,2,8,17,3,7,1,2,0,0,2.57487455,3.419755262,3.037547321,0.318172482
34052,2,,12,202,3,1,1,0,-1,27,7,7,2,9,11,12,2,0,3,0,0,1.295959733,6.781184649,11.00058843,3.660466811
34053,16,,257,338,0,0,0,0,-1,8,17,1,6,,,3,6,4,2,0,0,8.040158723,4.324706493,1.528129546,2.262351284
34054,16,,359,344,1,1,0,0,-1,7,5,6,2,,,3,2,4,1,0,0,4.615412761,3.289603048,2.043541287,2.28453296
34055,19,,262,90,0,2,0,1,-1,15,11,4,3,9,12,5,3,2,2,0,0,1.689037945,4.045599869,5.85600581,1.253380795
34056,19,,284,24,1,1,1,0,-1,12,11,2,4,20,7,11,2,3,2,1,0,1.638789362,4.117205371,6.373069739,0.328107062
34057,19,,349,445,6,2,2,1,-1,24,7,15,1,8,19,7,1,0,4,1,0,1.110374976,12.54128879,33.70781177,12.91852039
34058,6,,193,21,0,1,0,1,-1,17,14,6,7,22,15,6,5,2,1,0,0,2.268031631,3.27604569,3.790132859,-2.092177316
34059,10,,444,107,1,2,0,1,12,18,9,6,2,14,21,14,3,3,3,0,0,2.110937351,3.598645579,3.87005181,-0.662266615
34060,6,,271,386,0,0,0,0,-1,15,4,3,2,10,18,8,2,3,1,0,0,2.153623006,3.189800112,4.307246011,0.042781553
34061,8,,167,340,2,1,1,1,-1,12,12,7,3,20,18,5,5,2,2,0,0,2.624960077,3.230720094,3.129760091,-1.420639924
34062,12,,258,467,1,0,0,0,-1,14,9,3,1,18,14,11,6,1,3,0,0,3.369292153,3.359264498,2.406637252,-0.686655766
34063,12,,278,145,0,1,0,0,-1,10,13,4,6,16,15,3,7,2,3,0,0,2.2760629,3.454738331,3.556348282,-0.889443986
34064,5,,240,185,3,0,2,0,-1,9,6,6,3,14,15,1,2,1,1,0,0,2.24951907,3.328884722,3.772736018,-0.405434739
34065,18,,105,315,1,0,0,0,-1,12,12,6,2,,,3,6,6,2,1,0,3.079032461,3.170188027,2.704281799,2.279531636
34066,16,,41,28,1,1,0,0,-1,19,6,7,4,,,7,3,4,2,0,0,1.835836518,3.468818171,5.649507957,2.183420274
34067,0,,63,68,2,0,2,0,-1,12,23,6,5,19,4,2,8,2,1,0,0,2.359788304,3.483979299,3.342189444,-0.462418374
34068,10,,280,158,1,1,0,1,18,19,7,6,2,7,9,7,1,1,2,1,1,1.336018695,5.819103649,11.15328199,4.277446551
34069,12,,61,98,2,1,1,1,-1,10,9,3,2,13,9,4,6,2,2,0,0,2.373315713,3.520418307,3.283086736,0.395286476
34070,6,,16,117,0,3,0,1,-1,11,12,0,5,20,18,4,3,3,2,0,0,2.744268037,3.181318132,3.018694841,-1.715687582
34071,17,,241,301,1,1,1,0,-1,14,20,5,9,,,2,3,2,0,0,0,2.003900624,3.607021124,4.278327833,0.730793438
34072,7,,81,36,1,1,0,0,96,12,12,5,4,11,16,8,1,1,1,0,0,2.319937876,3.479906814,3.429473382,-0.565368941
34073,7,,222,70,4,0,3,0,65,7,9,5,5,8,15,5,5,1,1,0,0,1.79869186,3.8671875,5.11627907,0.40626927
34074,5,,14,234,1,1,0,1,-1,6,12,3,6,9,27,9,2,1,5,0,0,2.192174504,3.694219997,3.5318367,-1.01567607
34075,11,,320,7,2,2,1,0,66,11,4,6,4,21,13,8,3,2,2,1,1,2.528388432,3.58019802,2.98349835,-1.074016046
34076,18,,413,105,1,5,0,3,-1,6,15,1,10,,,9,6,2,2,1,0,1.72106328,3.703808697,6.290435966,0.826874395
34077,18,,446,10,1,3,0,2,-1,23,10,11,6,,,13,4,2,2,0,0,2.500383924,3.138133669,3.431701013,0.397890427
34078,12,,414,467,3,0,3,0,-1,15,6,9,1,12,22,10,4,2,2,0,0,2.182488715,3.432459525,3.839196058,-0.400017217
34079,18,,72,11,2,0,0,0,-1,11,11,4,3,,,3,3,1,3,0,0,3.104796999,3.135137035,2.710376533,1.911494584
34080,5,,182,412,3,0,1,0,-1,9,6,6,2,20,11,6,5,3,0,0,0,1.389195486,5.465520925,9.328903991,1.504665351
34081,18,,315,249,1,0,1,0,-1,10,7,4,1,,,6,2,1,3,0,0,2.424571734,3.398458288,3.297011772,2.305996395
34082,18,,348,43,2,1,1,0,-1,8,7,3,4,,,5,3,2,2,0,0,2.768078478,2.929718098,3.252997336,1.498694003
34083,2,,305,421,2,2,1,0,-1,11,10,7,3,16,18,9,6,4,2,0,0,2.428581568,3.612765969,3.110992917,-0.864519656
34084,18,,372,112,0,2,0,2,-1,8,12,4,8,,,6,8,2,2,0,0,3.158662086,3.148505617,2.66099507,0.259946449
34085,19,,349,423,3,0,1,0,-1,14,12,4,2,20,12,8,3,2,3,0,0,1.119580061,12.10356823,29.25028989,10.08162811
34086,13,,164,207,1,3,0,2,-1,20,12,6,4,9,9,6,7,2,2,0,1,2.059365524,3.53608129,4.138822419,0.911961911
34087,0,,200,223,0,1,0,0,-1,13,7,2,2,12,12,4,6,3,1,1,0,3.002694413,3.357742739,2.637501849,0.285837323
34088,18,,459,316,4,1,3,0,-1,14,15,7,10,,,2,11,0,2,0,0,2.537071007,3.108664079,3.39947459,0.055137418
34089,14,,350,123,1,0,1,0,-1,11,6,2,1,14,11,4,6,2,2,0,0,2.007718548,3.413121532,4.567559697,0.597865443
34090,8,,56,405,1,1,1,0,-1,12,12,5,4,24,16,6,6,3,2,1,0,2.516579931,3.120559115,3.422548706,-1.684061006
34091,18,,79,307,2,1,0,1,-1,12,12,5,3,,,14,2,1,4,0,1,2.362861671,3.143721536,3.721760657,1.50661437
34092,0,,382,219,1,2,1,2,-1,14,18,2,7,18,22,2,5,4,3,0,0,2.753712871,3.524752475,2.753712871,-1.839221422
34093,0,,152,323,3,1,0,0,-1,17,11,10,6,12,15,7,4,3,2,0,0,3.036383552,3.361347678,2.609868137,-0.774775126
34094,10,,310,480,3,0,1,0,16,16,8,8,3,17,11,7,5,1,3,0,0,2.348956258,3.433089915,3.413013366,-0.456086325
34095,10,,281,254,2,0,0,0,2,22,11,7,4,8,7,9,3,1,2,0,0,1.328527282,5.948629623,11.21316684,3.651061664
34096,2,,214,160,2,2,1,1,-1,18,11,6,5,10,17,3,4,1,2,0,1,2.193305045,3.738588145,3.489348935,-0.122852545
34097,3,,46,29,1,2,1,1,144,7,11,5,6,12,6,8,10,1,1,0,0,1.70449121,4.368396634,5.144093233,0.552143129
34098,3,,175,17,0,2,0,1,110,7,7,3,3,11,9,7,10,2,2,1,0,2.298048823,3.660608745,3.314884586,0.624966791
34099,2,,130,212,1,2,0,0,-1,13,16,1,9,9,18,5,7,1,2,0,0,3.199653879,3.578429105,2.392264582,-1.124023699
34100,0,,426,213,1,0,0,0,-1,13,10,4,1,10,14,11,3,0,3,0,0,2.01638104,3.52866682,4.335219236,0.540630143
34101,3,,9,20,2,0,1,0,95,16,10,6,3,10,12,10,4,1,3,0,0,3.739165125,3.847689707,2.071832919,0.21989501
34102,13,,42,274,2,2,1,2,-1,24,15,9,3,13,12,10,0,2,2,0,0,3.475407703,3.455318641,2.310242114,-0.347228728
34103,4,,165,370,1,4,0,2,133,5,10,1,6,14,17,2,3,0,1,0,0,2.132529567,3.706539485,3.68622968,-1.081185208
34104,19,,445,385,3,2,1,1,-1,11,14,7,3,19,22,3,4,4,3,0,1,2.355678134,3.279672574,3.563978555,-1.039209739
34105,19,,308,273,0,0,0,0,-1,6,16,2,3,13,11,1,8,1,1,0,0,3.723466609,3.63410341,2.144716767,0.012230294
34106,19,,133,295,2,1,1,0,-1,7,11,2,2,18,14,2,4,2,2,0,0,2.664878733,3.343764189,2.978989914,-0.640797615
34107,2,,470,3,1,2,0,1,-1,16,27,4,9,8,15,4,7,1,3,0,0,2.244328749,3.79109586,3.326054768,-0.498283542
34108,11,,491,120,2,0,1,0,138,5,9,2,3,12,7,4,9,3,0,0,0,3.750544866,3.629559548,2.137407289,0.378686509
34109,11,,438,122,0,3,0,1,126,14,18,3,8,13,9,8,5,3,1,0,0,1.905565368,3.96000303,4.297446897,-0.435258558
34110,11,,363,125,0,1,0,1,102,12,10,3,4,10,10,5,2,1,2,1,0,2.398492175,3.617725697,3.158014696,0.342257369
34111,4,,299,265,0,1,0,0,114,7,13,3,2,14,11,7,2,3,3,0,0,2.226679565,3.506264654,3.627170331,0.212782557
34112,11,,51,430,0,1,0,1,64,22,9,4,4,12,9,10,3,0,1,0,1,2.615323213,3.543663132,2.894823403,-0.138471428
34113,4,,139,142,0,4,0,2,120,5,22,1,12,20,11,7,4,2,1,1,0,3.83559988,3.753991372,2.070815893,-2.329494185
34114,5,,60,84,2,1,1,1,-1,11,3,7,2,17,12,8,4,2,3,0,0,1.418244984,5.581807043,7.95230223,1.556013676
34115,10,,476,80,0,0,0,0,73,8,16,0,2,7,18,3,11,0,1,1,0,1.995913877,3.492849285,4.490806223,0.774189324
34116,2,,494,451,2,0,1,0,-1,16,10,4,3,12,12,4,5,2,3,0,0,2.061212199,3.790619508,3.830838282,0.398175879
34117,3,,371,433,2,2,1,2,152,7,8,2,4,7,11,5,5,3,2,0,0,2.519014348,3.54078322,3.024840522,0.60796367
34118,13,,146,484,0,1,0,1,-1,12,7,6,3,18,19,7,2,3,1,0,0,2.319937876,3.479906814,3.429473382,-1.307793183
34119,7,,94,369,2,1,2,1,75,17,8,8,1,12,16,8,2,0,1,0,0,1.838584982,3.717357615,5.073690798,0.267702302
34120,11,,201,487,2,3,0,2,43,8,11,4,5,16,16,6,3,1,2,1,0,3.011351251,3.41748744,2.595309302,-1.118019909
34121,11,,115,174,5,1,2,1,143,22,4,9,2,10,13,7,5,0,2,0,0,2.581408141,3.533486428,2.944572024,0.169990256
34122,11,,108,161,3,4,2,2,136,11,14,6,8,10,10,3,2,1,1,1,0,2.824194993,3.701712723,2.592207547,-0.43108746
34123,4,,425,141,3,0,1,0,42,13,11,6,4,13,11,10,5,1,5,0,0,2.938596767,3.65804632,2.523139982,-0.105613516
34124,1,,300,211,2,1,2,1,48,8,11,3,5,14,20,5,3,2,3,0,0,3.444496964,3.718030546,2.218661279,-1.067195758
34125,11,,92,297,0,0,0,0,47,17,5,3,1,15,9,6,4,0,2,0,0,1.863112395,3.96534082,4.523278222,0.525202951
34126,16,,359,488,0,2,0,2,-1,13,6,8,4,,,5,5,4,5,0,0,2.478547855,3.022619335,3.627143202,1.845233149
34127,16,,345,41,2,2,0,1,-1,7,5,6,2,,,5,2,5,3,0,0,2.55796577,3.146703923,3.319265106,2.221838159
34128,1,,351,5,3,4,2,2,57,5,16,3,8,12,9,5,9,1,0,1,0,5.040311174,4.04844271,1.771193686,-0.294974979
34129,13,,136,216,2,0,1,0,-1,18,7,8,4,12,9,4,4,1,1,0,0,1.399367871,5.347584364,9.225832463,2.257004591
34130,6,,21,336,1,1,0,0,-1,14,9,4,4,15,21,7,2,3,3,0,0,2.386004626,3.23526051,3.548676372,-1.064895396
34131,19,,71,450,2,1,1,0,-1,12,5,8,2,9,17,4,4,0,1,0,0,1.452875281,4.812649368,8.777788156,1.996934575
34132,6,,221,269,2,0,2,0,-1,15,5,3,1,12,14,2,6,3,2,0,0,2.067507434,3.328182699,4.42749153,0.677581877
34133,11,,263,95,4,1,1,0,44,13,15,5,3,6,7,5,7,0,1,0,1,2.160154179,3.727521863,3.586860661,1.292368436
34134,6,,256,332,2,1,0,1,-1,16,5,7,1,10,10,9,1,3,3,0,1,3.232138755,3.141234852,2.616012305,0.862878075
34135,19,,90,287,1,0,0,0,-1,16,9,4,2,11,16,9,3,2,2,0,0,1.869966997,3.619290961,5.026793002,0.398112822
34136,11,,282,272,2,2,1,0,101,14,9,5,3,14,17,5,2,6,6,0,0,2.403926833,3.545792079,3.205235778,0.065879787
34137,11,,311,109,4,1,0,1,60,20,7,8,2,8,9,2,3,1,1,0,0,2.331919789,3.589128718,3.305242831,0.86696219
34138,10,,220,415,0,0,0,0,59,16,6,6,3,10,10,5,4,0,1,0,0,3.867125843,3.327078344,2.218052229,0.180085622
34139,13,,478,54,0,2,0,0,-1,4,19,1,8,9,10,2,8,1,1,0,0,13.12951475,6.973186894,1.265135336,2.657511582
34140,13,,435,277,1,0,0,0,-1,17,13,4,6,12,18,5,6,2,1,0,0,2.342110443,3.593928093,3.28097368,-0.955457245
34141,13,,259,218,2,2,1,0,-1,16,6,3,4,16,11,6,1,2,2,0,0,2.166528477,3.811120549,3.495989134,-0.485037773
34142,19,,22,312,3,0,2,0,-1,12,12,4,3,14,7,3,4,3,3,0,0,3.595483021,3.237921174,2.363881102,0.33414568
34143,7,,226,181,0,2,0,1,51,6,18,2,7,18,12,5,6,1,0,0,0,3.590890651,3.770435183,2.144559694,-1.58677527
34144,3,,144,374,0,5,0,3,153,6,14,0,7,11,17,6,6,1,1,0,0,5.034644089,3.921507769,1.797357728,-0.763563287
34145,7,,290,318,4,0,3,0,77,11,15,5,7,13,7,5,6,2,1,0,0,2.721647165,3.548221489,2.772048038,-0.50079364
34146,7,,52,436,3,0,2,0,109,11,11,6,3,11,7,7,3,1,3,0,0,3.523445061,3.804517601,2.158235579,0.517305123
34147,1,,239,208,2,2,1,0,108,6,14,2,6,9,11,1,4,3,1,0,0,2.529669553,3.440350592,3.086196855,0.026328862
34148,1,,99,424,1,1,0,1,56,31,7,11,3,7,8,12,1,2,3,0,0,1.211216272,7.600382106,18.93534772,6.929763184
34149,10,,73,280,1,2,1,1,6,9,19,3,8,13,14,2,5,5,4,0,1,11.12139259,5.989978056,1.327778469,1.832772588
34150,12,,258,242,2,2,1,2,-1,24,11,5,4,11,12,6,5,0,2,1,0,2.255555241,3.358271137,3.719159976,0.101781135
34151,12,,245,40,1,5,0,2,-1,10,8,4,6,10,9,4,2,4,1,0,0,5.174477448,3.77515378,1.812073814,0.308866438
34152,12,,194,278,1,0,1,0,-1,15,7,4,2,11,15,2,3,3,4,0,0,2.217312532,3.396519652,3.779509998,0.563031725
34153,12,,15,48,0,2,0,0,-1,11,23,2,11,12,10,1,14,2,3,0,0,11.51423283,5.807178299,1.331646058,1.482732217
34154,6,,407,460,1,2,0,2,-1,13,15,6,7,12,18,2,6,1,5,0,0,2.674452061,3.292412575,3.008758568,-0.764549085
34155,14,,468,354,1,5,1,4,-1,7,14,2,10,19,12,7,3,2,0,0,1,2.546474624,3.13256799,3.354879267,-2.089852581
34156,14,,463,396,0,0,0,0,-1,6,4,2,2,9,15,5,7,3,2,0,0,2.533595199,3.12914148,3.3814916,0.430061008
34157,7,,64,377,0,2,0,0,53,14,13,2,5,10,5,4,3,0,0,0,0,2.2009654,3.401491982,3.821676285,0.286676853
34158,14,,440,149,1,1,1,1,-1,17,12,6,4,11,13,7,5,3,2,0,0,4.032260369,3.19136185,2.228887641,-0.088067134
34159,10,,127,437,0,2,0,1,9,16,7,3,3,9,6,1,1,4,1,0,0,1.99982039,3.517272043,4.431762774,1.262486001
34160,14,,343,422,2,0,1,0,-1,12,8,4,3,10,18,5,6,2,2,0,0,1.954418662,3.443017331,4.810097742,0.265305731
34161,14,,111,34,3,2,3,1,-1,14,9,7,5,15,13,6,3,2,3,0,0,1.88490158,3.568209408,5.019684421,-0.175947556
34162,14,,96,321,1,0,1,0,-1,7,7,2,4,20,16,5,6,3,2,0,0,2.198399696,3.140570994,4.224574531,-1.124456307
34163,9,,482,366,1,1,1,0,123,18,5,9,2,12,16,4,4,0,3,1,1,2.124212421,3.540354035,3.894389439,0.438343834
34164,17,,427,473,1,0,0,0,-1,10,8,6,3,,,5,4,2,3,0,0,1.816766373,3.82530253,5.046573259,2.477445988
34165,17,,268,157,3,0,0,0,-1,15,12,9,3,,,7,2,3,1,0,0,2.253495698,3.573110297,3.491903244,1.705974679
34166,17,,186,285,1,0,1,0,-1,8,4,5,2,,,5,3,4,2,1,0,1.641173936,4.295418204,5.956853547,3.284754207
34167,17,,103,475,3,2,0,1,-1,10,6,5,3,,,3,3,2,2,0,1,2.176462523,3.563324689,3.70504783,2.30475735
34168,18,,270,384,2,1,1,1,-1,13,13,7,3,,,11,4,1,2,0,0,2.155884593,3.289495271,4.129581756,1.475133188
34169,14,,44,78,2,1,0,1,-1,8,12,6,9,16,20,6,7,3,5,0,1,2.160433613,3.286293383,4.11800961,-1.278746613
34170,14,,368,179,0,2,0,1,-1,6,8,1,4,18,19,4,6,2,0,0,1,3.502281684,3.167280827,2.446521408,-1.423661915
34171,7,,85,409,1,1,0,1,83,12,11,4,3,7,17,6,5,0,2,0,0,4.117092382,3.41417417,2.108754634,0.153566504
34172,6,,461,322,2,2,2,0,-1,18,12,9,5,8,18,11,3,1,2,0,0,1.943507357,3.524495207,4.722823578,-0.121762949
34173,9,,2,134,2,0,0,0,36,6,6,3,2,2,1,3,4,1,3,0,0,2.750013424,3.412425417,2.830305787,2.289439773
34174,7,,319,252,0,2,0,1,37,5,18,1,4,10,11,4,2,3,2,0,0,2.599257763,3.472445918,2.964778386,0.208935169
34175,4,,76,225,0,4,0,2,151,9,16,2,7,6,17,3,4,0,3,0,0,5.806749173,4.342438512,1.646087157,0.312549029
34176,5,,490,26,1,1,0,1,-1,9,8,5,5,13,18,10,1,3,2,0,0,2.912755316,3.511544737,2.618435093,-1.076833226
34177,8,,106,167,0,2,0,1,-1,17,7,5,5,12,14,13,3,1,4,0,0,1.94615251,3.466584158,4.81470022,-0.137470545
34178,8,,298,441,0,3,0,1,-1,11,12,3,6,11,21,8,5,3,1,1,0,2.257473343,3.210628755,3.912953795,-0.87565904
34179,8,,340,205,0,0,0,0,-1,7,14,4,2,14,20,4,7,3,4,1,0,2.668561253,3.358531462,2.962813254,-0.201651979
